2024-03-12 17:23:29,773 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:29,773 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
2024-03-12 17:23:34,775 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:34,775 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
2024-03-12 17:23:39,776 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:39,777 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
2024-03-12 17:23:44,777 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:44,778 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
2024-03-12 17:23:49,779 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:49,779 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
2024-03-12 17:23:49,841 DEBUG   SystemMonitor:3953563 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-12 17:23:54,781 DEBUG   HandlerThread:3953563 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:23:54,781 DEBUG   SenderThread:3953563 [sender.py:send_request():409] send_request: status_report
