2024-03-12 17:14:30,872 DEBUG   SenderThread:3951560 [sender.py:send():382] send: telemetry
2024-03-12 17:14:31,222 INFO    wandb-upload_0:3951560 [upload_job.py:push():131] Uploaded file /tmp/tmpre5pr_xrwandb/pfegywq8-wandb-metadata.json
2024-03-12 17:14:31,853 INFO    Thread-17 :3951560 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240312_171427-672a3j37/files/output.log
2024-03-12 17:14:32,738 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:33,854 INFO    Thread-17 :3951560 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240312_171427-672a3j37/files/output.log
2024-03-12 17:14:35,855 INFO    Thread-17 :3951560 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240312_171427-672a3j37/files/output.log
2024-03-12 17:14:37,902 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:42,902 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:45,639 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: stop_status
2024-03-12 17:14:45,639 DEBUG   SenderThread:3951560 [sender.py:send_request():409] send_request: stop_status
2024-03-12 17:14:45,640 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-12 17:14:47,919 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: partial_history
2024-03-12 17:14:47,962 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: partial_history
2024-03-12 17:14:47,963 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: partial_history
2024-03-12 17:14:47,963 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: partial_history
2024-03-12 17:14:47,963 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: partial_history
2024-03-12 17:14:47,966 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:49,864 INFO    Thread-17 :3951560 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240312_171427-672a3j37/files/output.log
2024-03-12 17:14:52,968 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:57,975 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:14:58,875 INFO    Thread-17 :3951560 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240312_171427-672a3j37/files/config.yaml
2024-03-12 17:15:03,218 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:04,445 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: stop_status
2024-03-12 17:15:04,447 DEBUG   SenderThread:3951560 [sender.py:send_request():409] send_request: stop_status
2024-03-12 17:15:04,465 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-12 17:15:08,652 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:13,654 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:18,656 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:23,657 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:27,997 DEBUG   SystemMonitor:3951560 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-12 17:15:28,001 DEBUG   SenderThread:3951560 [sender.py:send():382] send: stats
2024-03-12 17:15:29,003 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:34,004 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:39,006 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:44,007 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:49,009 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:54,011 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:15:58,003 DEBUG   SenderThread:3951560 [sender.py:send():382] send: stats
2024-03-12 17:16:00,005 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:05,006 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:10,008 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
