2024-03-12 18:53:32,402 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:32,403 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:53:37,404 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:37,405 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:53:42,406 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:42,406 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:53:47,408 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:47,409 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:53:52,410 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:52,410 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:53:52,478 DEBUG   SystemMonitor:3956754 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-12 18:53:57,412 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:53:57,413 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:02,416 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:02,418 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:07,420 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:07,420 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:12,421 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:12,422 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:17,423 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:17,424 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:22,426 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:22,428 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
2024-03-12 18:54:27,429 DEBUG   HandlerThread:3956754 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 18:54:27,430 DEBUG   SenderThread:3956754 [sender.py:send_request():409] send_request: status_report
